match,home_team,away_team,market_name,player_name,player_team,line,over_price,agency,opposition_team,EventKey,MarketKey,OutcomeKey
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Yankuba Minteh,Brighton & Hove Albion,2.5,301,Pointsbet,Aston Villa,2036433,77487312,49
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Brajan Gruda,Brighton & Hove Albion,2.5,351,Pointsbet,Aston Villa,2036433,77487312,50
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Matty Cash,Aston Villa,2.5,451,Pointsbet,Brighton & Hove Albion,2036433,77487312,12
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Jakub Moder,Brighton & Hove Albion,2.5,751,Pointsbet,Aston Villa,2036433,77487312,43
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Yasin Ayari,Brighton & Hove Albion,2.5,751,Pointsbet,Aston Villa,2036433,77487312,45
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Mings,NA,2.5,1001,Pointsbet,NA,2036433,77487312,6
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Ezri Konsa,Aston Villa,2.5,1001,Pointsbet,Brighton & Hove Albion,2036433,77487312,11
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Pau Torres,Aston Villa,2.5,1001,Pointsbet,Brighton & Hove Albion,2036433,77487312,14
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Pervis Estupiñán,Brighton & Hove Albion,2.5,1001,Pointsbet,Aston Villa,2036433,77487312,31
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Ferdi Kadioglu,NA,2.5,1001,Pointsbet,NA,2036433,77487312,32
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Tariq Lamptey,Brighton & Hove Albion,2.5,1001,Pointsbet,Aston Villa,2036433,77487312,35
Aston Villa v Brighton & Hove Albion,Aston Villa,Brighton & Hove Albion,Player Goals,Mats Wieffer,Brighton & Hove Albion,2.5,1001,Pointsbet,Aston Villa,2036433,77487312,39
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Cole Palmer,Chelsea,0.5,1.9,Pointsbet,Ipswich Town,2036434,77494320,40
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Christopher Nkunku,Chelsea,0.5,2.2,Pointsbet,Ipswich Town,2036434,77494320,27
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Nicolas Jackson,Chelsea,0.5,2.2,Pointsbet,Ipswich Town,2036434,77494320,48
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Marc Guiu,Chelsea,0.5,2.2,Pointsbet,Ipswich Town,2036434,77494320,53
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,João Félix,Chelsea,0.5,2.5,Pointsbet,Ipswich Town,2036434,77494320,34
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Pedro Neto,Chelsea,0.5,2.85,Pointsbet,Ipswich Town,2036434,77494320,36
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Noni Madueke,Chelsea,0.5,2.85,Pointsbet,Ipswich Town,2036434,77494320,38
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,T. George,NA,0.5,2.85,Pointsbet,NA,2036434,77494320,52
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Jadon Sancho,Manchester United,0.5,2.9,Pointsbet,Ipswich Town,2036434,77494320,33
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Liam Delap,Ipswich Town,0.5,4.3,Pointsbet,Chelsea,2036434,77494320,24
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Sammie Szmodics,Ipswich Town,0.5,4.5,Pointsbet,Chelsea,2036434,77494320,7
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Ali Al-Hamadi,Ipswich Town,0.5,4.75,Pointsbet,Chelsea,2036434,77494320,25
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Enzo Fernández,Chelsea,0.5,4.75,Pointsbet,Ipswich Town,2036434,77494320,41
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Kiernan Dewsbury-Hall,Chelsea,0.5,5,Pointsbet,Ipswich Town,2036434,77494320,32
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,George Hirst,Ipswich Town,0.5,5.25,Pointsbet,Chelsea,2036434,77494320,12
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,C. Casadei,NA,0.5,5.25,Pointsbet,NA,2036434,77494320,47
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Conor Chaplin,Ipswich Town,0.5,5.75,Pointsbet,Chelsea,2036434,77494320,9
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Nathan Broadhead,Ipswich Town,0.5,5.75,Pointsbet,Chelsea,2036434,77494320,14
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Jack Clarke,Ipswich Town,0.5,5.75,Pointsbet,Chelsea,2036434,77494320,20
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Omari Hutchinson,Ipswich Town,0.5,5.75,Pointsbet,Chelsea,2036434,77494320,26
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Roméo Lavia,Chelsea,0.5,6.5,Pointsbet,Ipswich Town,2036434,77494320,50
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Reece James,Chelsea,0.5,7.5,Pointsbet,Ipswich Town,2036434,77494320,31
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Chiedozie Ogbene,Ipswich Town,0.5,8,Pointsbet,Chelsea,2036434,77494320,19
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Renato Veiga,Chelsea,0.5,8,Pointsbet,Ipswich Town,2036434,77494320,51
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Wes Burns,Ipswich Town,0.5,9,Pointsbet,Chelsea,2036434,77494320,3
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Chilwell,NA,0.5,9,Pointsbet,NA,2036434,77494320,29
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Benoît Badiashile,Chelsea,0.5,9,Pointsbet,Ipswich Town,2036434,77494320,37
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Moisés Caicedo,Chelsea,0.5,9.5,Pointsbet,Ipswich Town,2036434,77494320,42
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Axel Disasi,Chelsea,0.5,10,Pointsbet,Ipswich Town,2036434,77494320,28
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Wesley Fofana,Chelsea,0.5,10,Pointsbet,Ipswich Town,2036434,77494320,43
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Jack Taylor,Ipswich Town,0.5,11,Pointsbet,Chelsea,2036434,77494320,15
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Levi Colwill,Chelsea,0.5,11.5,Pointsbet,Ipswich Town,2036434,77494320,44
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Tosin Adarabioyo,Chelsea,0.5,12,Pointsbet,Ipswich Town,2036434,77494320,30
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Malo Gusto,Chelsea,0.5,12,Pointsbet,Ipswich Town,2036434,77494320,46
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Massimo Luongo,Ipswich Town,0.5,14,Pointsbet,Chelsea,2036434,77494320,4
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Marc Cucurella,Chelsea,0.5,15,Pointsbet,Ipswich Town,2036434,77494320,35
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Ben Johnson,Ipswich Town,0.5,16,Pointsbet,Chelsea,2036434,77494320,16
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Leif Davis,Ipswich Town,0.5,16,Pointsbet,Chelsea,2036434,77494320,22
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Sam Morsy,Ipswich Town,0.5,18,Pointsbet,Chelsea,2036434,77494320,2
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,John O'Shea,NA,0.5,18,Pointsbet,NA,2036434,77494320,13
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Jens Cajuste,Ipswich Town,0.5,19,Pointsbet,Chelsea,2036434,77494320,17
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Jacob Greaves,Ipswich Town,0.5,19,Pointsbet,Chelsea,2036434,77494320,23
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Cameron Burgess,Ipswich Town,0.5,21,Pointsbet,Chelsea,2036434,77494320,8
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Kalvin Phillips,Manchester City,0.5,21,Pointsbet,Ipswich Town,2036434,77494320,10
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Kalvin Phillips,Ipswich Town,0.5,21,Pointsbet,Chelsea,2036434,77494320,10
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Luke Woolfenden,Ipswich Town,0.5,21,Pointsbet,Chelsea,2036434,77494320,18
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Harry Clarke,Ipswich Town,0.5,23,Pointsbet,Chelsea,2036434,77494320,21
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Conor Townsend,Ipswich Town,0.5,29,Pointsbet,Chelsea,2036434,77494320,1
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Cole Palmer,Chelsea,1.5,6,Pointsbet,Ipswich Town,2036434,77494321,40
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Christopher Nkunku,Chelsea,1.5,7.5,Pointsbet,Ipswich Town,2036434,77494321,27
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Nicolas Jackson,Chelsea,1.5,7.5,Pointsbet,Ipswich Town,2036434,77494321,48
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Marc Guiu,Chelsea,1.5,7.5,Pointsbet,Ipswich Town,2036434,77494321,53
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,João Félix,Chelsea,1.5,10.5,Pointsbet,Ipswich Town,2036434,77494321,34
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Jadon Sancho,Manchester United,1.5,12,Pointsbet,Ipswich Town,2036434,77494321,33
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Pedro Neto,Chelsea,1.5,12,Pointsbet,Ipswich Town,2036434,77494321,36
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Noni Madueke,Chelsea,1.5,12,Pointsbet,Ipswich Town,2036434,77494321,38
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,T. George,NA,1.5,12,Pointsbet,NA,2036434,77494321,52
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Sammie Szmodics,Ipswich Town,1.5,29,Pointsbet,Chelsea,2036434,77494321,7
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Liam Delap,Ipswich Town,1.5,29,Pointsbet,Chelsea,2036434,77494321,24
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,George Hirst,Ipswich Town,1.5,36,Pointsbet,Chelsea,2036434,77494321,12
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Ali Al-Hamadi,Ipswich Town,1.5,36,Pointsbet,Chelsea,2036434,77494321,25
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Kiernan Dewsbury-Hall,Chelsea,1.5,36,Pointsbet,Ipswich Town,2036434,77494321,32
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Enzo Fernández,Chelsea,1.5,36,Pointsbet,Ipswich Town,2036434,77494321,41
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,C. Casadei,NA,1.5,36,Pointsbet,NA,2036434,77494321,47
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Jack Clarke,Ipswich Town,1.5,41,Pointsbet,Chelsea,2036434,77494321,20
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Conor Chaplin,Ipswich Town,1.5,51,Pointsbet,Chelsea,2036434,77494321,9
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Nathan Broadhead,Ipswich Town,1.5,51,Pointsbet,Chelsea,2036434,77494321,14
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Omari Hutchinson,Ipswich Town,1.5,51,Pointsbet,Chelsea,2036434,77494321,26
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Roméo Lavia,Chelsea,1.5,71,Pointsbet,Ipswich Town,2036434,77494321,50
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Reece James,Chelsea,1.5,81,Pointsbet,Ipswich Town,2036434,77494321,31
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Wes Burns,Ipswich Town,1.5,91,Pointsbet,Chelsea,2036434,77494321,3
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Chiedozie Ogbene,Ipswich Town,1.5,91,Pointsbet,Chelsea,2036434,77494321,19
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Chilwell,NA,1.5,101,Pointsbet,NA,2036434,77494321,29
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Moisés Caicedo,Chelsea,1.5,101,Pointsbet,Ipswich Town,2036434,77494321,42
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Renato Veiga,Chelsea,1.5,101,Pointsbet,Ipswich Town,2036434,77494321,51
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Benoît Badiashile,Chelsea,1.5,121,Pointsbet,Ipswich Town,2036434,77494321,37
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Malo Gusto,Chelsea,1.5,121,Pointsbet,Ipswich Town,2036434,77494321,46
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Wesley Fofana,Chelsea,1.5,131,Pointsbet,Ipswich Town,2036434,77494321,43
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Axel Disasi,Chelsea,1.5,151,Pointsbet,Ipswich Town,2036434,77494321,28
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Massimo Luongo,Ipswich Town,1.5,176,Pointsbet,Chelsea,2036434,77494321,4
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Jack Taylor,Ipswich Town,1.5,176,Pointsbet,Chelsea,2036434,77494321,15
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Tosin Adarabioyo,Chelsea,1.5,201,Pointsbet,Ipswich Town,2036434,77494321,30
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Levi Colwill,Chelsea,1.5,201,Pointsbet,Ipswich Town,2036434,77494321,44
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Leif Davis,Ipswich Town,1.5,251,Pointsbet,Chelsea,2036434,77494321,22
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Cameron Burgess,Ipswich Town,1.5,301,Pointsbet,Chelsea,2036434,77494321,8
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,John O'Shea,NA,1.5,301,Pointsbet,NA,2036434,77494321,13
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Ben Johnson,Ipswich Town,1.5,301,Pointsbet,Chelsea,2036434,77494321,16
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Jacob Greaves,Ipswich Town,1.5,301,Pointsbet,Chelsea,2036434,77494321,23
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Marc Cucurella,Chelsea,1.5,301,Pointsbet,Ipswich Town,2036434,77494321,35
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Sam Morsy,Ipswich Town,1.5,351,Pointsbet,Chelsea,2036434,77494321,2
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Jens Cajuste,Ipswich Town,1.5,351,Pointsbet,Chelsea,2036434,77494321,17
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Kalvin Phillips,Manchester City,1.5,451,Pointsbet,Ipswich Town,2036434,77494321,10
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Kalvin Phillips,Ipswich Town,1.5,451,Pointsbet,Chelsea,2036434,77494321,10
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Luke Woolfenden,Ipswich Town,1.5,451,Pointsbet,Chelsea,2036434,77494321,18
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Harry Clarke,Ipswich Town,1.5,451,Pointsbet,Chelsea,2036434,77494321,21
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Conor Townsend,Ipswich Town,1.5,1001,Pointsbet,Chelsea,2036434,77494321,1
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Cole Palmer,Chelsea,2.5,23,Pointsbet,Ipswich Town,2036434,77494322,40
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Christopher Nkunku,Chelsea,2.5,36,Pointsbet,Ipswich Town,2036434,77494322,27
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Nicolas Jackson,Chelsea,2.5,36,Pointsbet,Ipswich Town,2036434,77494322,48
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Marc Guiu,Chelsea,2.5,36,Pointsbet,Ipswich Town,2036434,77494322,53
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,João Félix,Chelsea,2.5,51,Pointsbet,Ipswich Town,2036434,77494322,34
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,T. George,NA,2.5,71,Pointsbet,NA,2036434,77494322,52
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Jadon Sancho,Manchester United,2.5,81,Pointsbet,Ipswich Town,2036434,77494322,33
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Pedro Neto,Chelsea,2.5,81,Pointsbet,Ipswich Town,2036434,77494322,36
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Noni Madueke,Chelsea,2.5,81,Pointsbet,Ipswich Town,2036434,77494322,38
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Liam Delap,Ipswich Town,2.5,176,Pointsbet,Chelsea,2036434,77494322,24
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Sammie Szmodics,Ipswich Town,2.5,201,Pointsbet,Chelsea,2036434,77494322,7
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Ali Al-Hamadi,Ipswich Town,2.5,201,Pointsbet,Chelsea,2036434,77494322,25
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,George Hirst,Ipswich Town,2.5,251,Pointsbet,Chelsea,2036434,77494322,12
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Jack Clarke,Ipswich Town,2.5,251,Pointsbet,Chelsea,2036434,77494322,20
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Kiernan Dewsbury-Hall,Chelsea,2.5,251,Pointsbet,Ipswich Town,2036434,77494322,32
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Enzo Fernández,Chelsea,2.5,251,Pointsbet,Ipswich Town,2036434,77494322,41
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Conor Chaplin,Ipswich Town,2.5,301,Pointsbet,Chelsea,2036434,77494322,9
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,C. Casadei,NA,2.5,301,Pointsbet,NA,2036434,77494322,47
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Nathan Broadhead,Ipswich Town,2.5,351,Pointsbet,Chelsea,2036434,77494322,14
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Chiedozie Ogbene,Ipswich Town,2.5,451,Pointsbet,Chelsea,2036434,77494322,19
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Omari Hutchinson,Ipswich Town,2.5,451,Pointsbet,Chelsea,2036434,77494322,26
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Reece James,Chelsea,2.5,451,Pointsbet,Ipswich Town,2036434,77494322,31
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Benoît Badiashile,Chelsea,2.5,451,Pointsbet,Ipswich Town,2036434,77494322,37
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Renato Veiga,Chelsea,2.5,451,Pointsbet,Ipswich Town,2036434,77494322,51
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Wes Burns,Ipswich Town,2.5,751,Pointsbet,Chelsea,2036434,77494322,3
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Jack Taylor,Ipswich Town,2.5,751,Pointsbet,Chelsea,2036434,77494322,15
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Massimo Luongo,Ipswich Town,2.5,1001,Pointsbet,Chelsea,2036434,77494322,4
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,John O'Shea,NA,2.5,1001,Pointsbet,NA,2036434,77494322,13
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Jacob Greaves,Ipswich Town,2.5,1001,Pointsbet,Chelsea,2036434,77494322,23
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Moisés Caicedo,Chelsea,2.5,1001,Pointsbet,Ipswich Town,2036434,77494322,42
Ipswich Town v Chelsea,Ipswich Town,Chelsea,Player Goals,Roméo Lavia,Chelsea,2.5,1001,Pointsbet,Ipswich Town,2036434,77494322,50
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Alexander Isak,Newcastle United,0.5,2.25,Pointsbet,Manchester United,2036436,77527625,39
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Rasmus Højlund,Manchester United,0.5,2.85,Pointsbet,Newcastle United,2036436,77527625,20
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Joshua Zirkzee,Manchester United,0.5,2.9,Pointsbet,Newcastle United,2036436,77527625,15
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,William Osula,Newcastle United,0.5,3.1,Pointsbet,Manchester United,2036436,77527625,51
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Marcus Rashford,Manchester United,0.5,3.5,Pointsbet,Newcastle United,2036436,77527625,8
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Alejandro Garnacho,Manchester United,0.5,3.5,Pointsbet,Newcastle United,2036436,77527625,17
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Harvey Barnes,Newcastle United,0.5,3.5,Pointsbet,Manchester United,2036436,77527625,40
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Anthony Gordon,Newcastle United,0.5,3.5,Pointsbet,Manchester United,2036436,77527625,45
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,A. Diallo,NA,0.5,3.8,Pointsbet,NA,2036436,77527625,19
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Antony,Manchester United,0.5,4.75,Pointsbet,Newcastle United,2036436,77527625,16
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Miguel Almirón,Newcastle United,0.5,4.75,Pointsbet,Manchester United,2036436,77527625,30
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Jacob Murphy,Newcastle United,0.5,5.5,Pointsbet,Manchester United,2036436,77527625,37
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Joelinton,Newcastle United,0.5,5.5,Pointsbet,Manchester United,2036436,77527625,38
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Joe Willock,Newcastle United,0.5,6,Pointsbet,Manchester United,2036436,77527625,43
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,D. Gore,NA,0.5,6.5,Pointsbet,NA,2036436,77527625,23
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Christian Eriksen,Manchester United,0.5,7,Pointsbet,Newcastle United,2036436,77527625,2
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Casemiro,Manchester United,0.5,7.5,Pointsbet,Newcastle United,2036436,77527625,4
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Bruno Guimarães,Newcastle United,0.5,8,Pointsbet,Manchester United,2036436,77527625,44
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,S. Tonali,NA,0.5,8,Pointsbet,NA,2036436,77527625,47
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,L. Miley,NA,0.5,8,Pointsbet,NA,2036436,77527625,52
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Sean Longstaff,Newcastle United,0.5,9,Pointsbet,Manchester United,2036436,77527625,42
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Diogo Dalot,Manchester United,0.5,9.5,Pointsbet,Newcastle United,2036436,77527625,14
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Kobbie Mainoo,Manchester United,0.5,9.5,Pointsbet,Newcastle United,2036436,77527625,24
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Schär,NA,0.5,11,Pointsbet,NA,2036436,77527625,29
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,H. Ogunneye,NA,0.5,11.5,Pointsbet,NA,2036436,77527625,22
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Lewis Hall,Newcastle United,0.5,11.5,Pointsbet,Manchester United,2036436,77527625,49
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Harry Maguire,Manchester United,0.5,12,Pointsbet,Newcastle United,2036436,77527625,6
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Matthijs de Ligt,Manchester United,0.5,13,Pointsbet,Newcastle United,2036436,77527625,9
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Jonny Evans,Manchester United,0.5,14,Pointsbet,Newcastle United,2036436,77527625,1
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Luke Shaw,Manchester United,0.5,14,Pointsbet,Newcastle United,2036436,77527625,3
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Leny Yoro,Manchester United,0.5,14,Pointsbet,Newcastle United,2036436,77527625,21
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Kieran Trippier,Newcastle United,0.5,14,Pointsbet,Manchester United,2036436,77527625,34
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Noussair Mazraoui,Manchester United,0.5,15,Pointsbet,Newcastle United,2036436,77527625,11
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,T. Malacia,NA,0.5,15,Pointsbet,NA,2036436,77527625,13
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Dan Burn,Newcastle United,0.5,15,Pointsbet,Manchester United,2036436,77527625,32
Manchester United v Newcastle United,Manchester United,Newcastle United,Player Goals,Matt Targett,Newcastle United,0.5,16,Pointsbet,Manchester United,2036436,77527625,36
